URI	Filename	FixedModifications	VariableModifications	Proteomics Data Acquisition Method	Label	PrecursorMassTolerance	PrecursorMassToleranceUnit	FragmentMassTolerance	FragmentMassToleranceUnit	DissociationMethod	Enzyme
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f08.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GW6S3GSs5aPbV1ZBnDAG5BkOJA2jgqSqXSwxnfMrtwZ0~NnhnHu7bkwQMeErpTW4T674eNW08F-ODnSiOyz-ON6RBzsCH0kER7tB2Bq5xbxU6l5MIsmbfia2e12LSW8ZQg7su2cpvNA9~2ixVQDpLFIz1ub-SJAJYBUbqqECzNw8pK8zFYsHdqG9~YO6KHH7wKbHh3k2~u6PtomvGv7N68m1Qjiq5sLarkGfT6EPbPmtHv7Ej-3rtzeAmP-slmWjOBb3nrnvTHKTfw7KL0EULlfXfGCnYn1UGpYcsxTN81qLIZyBDpRfJghcTZFbjBLR6LfeDwe9OrXiXVLrOXc6rQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f08.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f15.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dyY8Xdxwk819uKfu10OJEpU4LQJ~XyR2cR2rJzfn6euDJJMRNe-iW-5uzL8QQkmGLnzj5fFgqgznoZDJD0JUCmqpthzT2ThASN5EiKW8X1z6qse74vEJxtvH3u7UGiWiaa-WJHMCrbd4ScftXl1JkUBLnH6J6L2CTwv5zswEHASd18J6-uEUK6RhMO~s9JTOkH-xk-Hd-LjWwsiqIGpjfMh~R4dXFTpwnyseSrab4KnKtEjDteztuT0fvIGGM7M8vWWqZkBeVjLlooqh8VfYJw-NopbGSm4bduhePTm~YvtRs3uQbXDVP92WvLLrD5Y2gFA2g3k6Zyr7-5Q4Ivt3bw__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f15.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f02.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XjIl~F~yf7efEFlb2dNWDDK1lsA-fd8EKziBt7Jo~QuTkX4nHow2E~mh7BkDrzMu6USjocL0ozEFWMoJgvGCsRNpiz0h5e6JuW~8h20qApOxgF6EOuy~0BOxbGBq7Nw-xn10UW39s8RuNg7vvJzjMuw0~LxbvFJGmDf2zRwg5jKLpT3Mc6vK9CiRR2e35aDYln87r0V~79VtjSoGoIrkO29EVmxl7Etv-kJHiJhhhW57DiRrjZ5Xn2xwsh7-bwtSkgPQCs4XhO9BO8Ne8mE9Lazp5gAVKD6CwIYEs~F0P1eGyKb3CCwOcfyMFg3xL8stFBxD86y8vTvxrIEsP0g-XA__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f02.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f07.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XmSE-meyILEtOuT9cYlD1zZu--Y~uV73J9av7jXGrCngbzCNDYnyMiNtD5KtUyW54FBodVwH6iYJqpzzLfG-V57yZAhjiGmpE4AP325dwwQUXQ6TPRoDguzwslBkQPsPjBQuuYdsaZmqPhlChKbSjyXCTuBX73~TL5VUHunjSI9E84SCk4RnkSaY0H7PepRKqQpwXz0i1YkNBA4G9HrZfEW5k~5nwvor0OXCzBswVGNWsEVIgEnxRpdt4YIpTDEp-cNI1hSQMy-LGOENY1A3pR4K3fXWbS02c-NXgejkukiJCYGTBVhAuDqqCxSXLtfbimWNUMxOMfd6o759UE5-2w__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f07.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f20.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cqwLnEqjfiqoe7w8N5vJw6XGqidJ2n-q6sxw4s9~v5QW4XmjfRhXQvB1IJEgYiFkYIpxbXCOpZMZ0mM8gRsGy1Rwswhpz0hO-1-IAB1s9ZmNehOEpGzhiY1BNvxf4wB-9bhjSwChWnroxfw-H7se4AHRJLnEAZp-SNkypj77sGaLq-4Xcn9tH35zh8-LEgMsXjDLV3EBEmiTQsAeLW-2pVJuXIhZdK8TCqXyn0wuhjTR69LqiMbALaUoHafJ78s3xsqEPo46jXA2T-L1RL~Ao4Ji6clTWyzx~F4OioRlN~vwZowgJyzfvE3icpnLd~aTJG7QMhA~JsLONRvm6tFpxg__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f20.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f12.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cFeneG6-dw2NBdOid~Yh4yojLHff0SeOI59t0iEME3l875rJRb1LI6L-Dgqphy9qArvD~6N-hvEyt2WstKQXk6VE4Z9DQ2bXjqMYDXowwSD91iSBL64D~prpHtv1r56E1n-XCw-aPoH3wJfD-ft9wSDW0PfOIiuUvTqrdvYjpeOs25dx2oVJRsfvwg7SO8unQQEXX0eld5~F8GOeajxbkybjww1hJOGbYfCHfpkw8MXIiNGzdBBiLpobAy9qwLmbQQAL9InpXCLBJxMYRC5~n~~Tts9GKCT1JVIWQgAoxtaGRooa51buqa5ArCo91xfUg1gJ4i5QurS50H441oUDDQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f12.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f19.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TLP0HTo-daXeE5aH6TE2xZddngsWfOge7yjO1KHB3V6fI5nh5Z6NdTn3EiE5XNl1ZGiYoDTijQYUgHUbiQob9c9-BeizyR~fhf-pDbldAR3sIxVn8ttgX7I6n61Z9-7b3jIigceFuVtLi8C2UkLED3d0pVXYRlPitovE66tC4cl0eyZBFTFoWomdUQSFZnjqft2Q8m9pkSmUvfDhAczB9fhnGhgFfTcS61XqdPr7vGeKBsVEA~uF5MCrLka~52SygcixC~qqFnVK1eSUdnfIIbIGSV5hplcOKSZIOveyXLelUWR~ebWUA8JgbElQBd4OH7xB3fakHnZ9-pKZsLnonw__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f19.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f03.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BrkeHpqdBFbZ3IHiSOtJGNnMMww8lLMPAxEh2fEHxeNPYkLg0qHJ6xftSPOLEXB8-UTP2uCmsH6ddfqWL0Q8y-wOcRufEHPUgjWssolxejsgf7xcUHl8NdehmkshYO0f~nkD3Fm-nQ~MzuLxUJZUXar2AmRPofaAnhmJ5~1J-sar7js7y7gQKKOZXjCzw2NyJcif2Ndr4KtWMfrkNikKlbGya01Dfugla6VGgOa2iv~yirPPosczyTlKchSW7iUjMO9GKMo4-6m2Y-pcpLH~ULxiB6ZL0tBjxbI-Eto7sOnQlGIME0YQgEf4om5cqdpEkjQdXesgudr1A6kfYpaeMQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f03.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f14.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVWomF6QaKAlHXwtStl9O5FiiXkSStxnjqQU-DmKg2fD-l-gKi4A9VKZahoH8DyoyJ8mSUX~9Cggbw6lOylM4CMJho7WxRtyiNCOyisj3yq6U2Q8JNs8EY~neqOg9E~BXMWnxUeASBsYiBx3GYJsp8Qxzd9rIcgg459xSL4Xo1E8pFYb5w~yWDYEwUN0zkoOi0Ayv55krxfff~cIrcuYZanI0C5XCuVxnywcN6-i8zSBkjbHygvGddU70BH~xitNlWk2i6x7WlAcKLx66aior3d8Zpb26r4m7ZfaX~ZZSnJKF2wPXmRUiPaEDMVwHyAddWGQL7Guq~pyHIsgYfUC-Q__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f14.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f09.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YmUC~liWX4D6igfJeF3i80tkwLvP4Y8-6XSBsq5a8g2gAoQ03EsQC-HCnafstTqzaerk6QsOKrouPsUZSapuVC7BjmXHe0nQF130x8BcbPSHkP8~i6Fut2GDNVXwfPQJqYaUKOdeFiJwydLl5k~toHAf52GV9pjJpoHshyMxvNQJJecaVIM-jV5Kv7xLy3zYz8yQ2dy4LEaFocDNuyQZVAU-QPUXkSTiS4JTgXtAqZu7BAVPUmLzHoJjCopwfGx4Lomq6dAJjCZ20jpYh4wDMqang5U-ntF-H4WD0lQ4P4qIrsaLwb7hEENXt-a0peYhVb0sc54pNXwjHEWfVBJFEA__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f09.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f11.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SONZ2dpP-R2j3Tl5zl6FejsEOdjkpU9Qn2tSahDgCc59s00DRUm09xH5fB6REaDGdpxNg~qJFTuvI7BQjw3Ut~yh~BmeE~6HPxSsdDHUgGvLufLAYxDXqSJeq0rgMTWgdh5XuvySiFGIwXwzaKK7ppuAgjBjkH-jgNsWOI2yBaRn0qdD8a7YVmFZYF-Dkc0rygQk0e0HQMBDxoBIQ1b9JtGaE01jlFpc8QzkAqHFM~ZHuFEMGLLkICGLGRfsn05eCIIQt-xTb7uYVyWFtnFH2Ig0WUaNrGKcSA4g2RhzSwlyFkLLwvxmq8~xX-hhqIDXFRqSkX9chmZWU-RB32~dhQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f11.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f22.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Dl3O8XL3LLABrKmONHn5420holYnbROOHbil0udjLMmGR8hxmXa9wrrjmQ8H9iMFzJZDJ~WVDqwb9qZYw-8JtmX0EUpVu3ipAMZ56NryIJ1LlY2m-J-wzY7kMLjQHRavKc8i93hAR5dd6nDHUhLjNgRycnT8KBxtbNcRp9nQTGWvhASZxr2y36nYSMtEkQIDgSNSp6WJVxGZMqXNcansXoQmdTC1MaIsa3nq2yA4j5Fe~i2rUYHd397y05WtPQm9fm2a~1wbXrkWgUvatwmLgckY2u5a8Tro8n1WugvBtWy7YEXhho1DkPQI~t3QaZNH~1Ygc-pikNfYCZmjnGnClQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f22.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f21.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Lh6CJ9T~ZiJVlbjlSyokC02fUXI3RnXVvXHvvboZLkX~bFEKCUVldr4X85L1JqBQHqhAQma9ei8K80nGRA4JvcLGqnKoMbLhGVCIXvvV-Msi8Hu31xwGbB9e8wIEvHybM56c86koV-jJ9p40bb-NBX7wh~aWiqlh901xYnwsXxR0BnMAr92mWurMT7GdvJD3ndFtkEjIG0x1vslDt~9zF~L2gi0OoyICqEKXqsOqCFzucwsze8luQjHCQTGs4yDfmsuwrBURmgQt0BOach7HBcHgNrvF6BJVisapEel7vPpX8XjGd7ESmJw0FELz7dlQTjaS~-iaMKApqcqEIXD96w__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f21.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f04.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dm0Y3EwKPE0iwhSCIJbIs9UieyVdVEYfXzOtub8k-BvGPB~qtYJvJo68dm1-P8fqDTKkt-IEJrL7l5Q6p9lMPdbv7R2FtWiMHtql5EkaMWA5mGvzrFKl49dG05E-9FV5Jr0mEb3uOLoREBrQhHlGLOsC~LXTorlL45Z9SqzX4HJ3YUK1oUhY8M8onh9EZCAjIro7Ey1t10NMy3Baoji6uJpd52JhoKzB3bNNtdrV6zYqkf79-LjvAK4zRYBKMXaNwuqyVU8BmlxP2tL8zGjhqYb84-em86PRz8qTJBDsZX-CIuoUuvWr3dhOvvbGCjtyqyKB0FQFZ3Z9qJhPuO6BGQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f04.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f13.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XGsuZ1rIya6jBh0mlwCji6Tg3ICZwvHVoghLRsupb-llp14iWGo3Dp82CJJH4onT~Kf1-LZOEcXwtWjS9C9RfAfz67olVPwxYG~jQjzGcpIyaRf6KH8QIDySM6KH-s2VTwOBjHVfN91-C2WaEDkJ~c6Qelzr-WcMbDM2d2kmjAupfjnsgyKmpR69pEb1N2XQVpp90gRjKJiABS58t1yasugpYGlgpWyUv12uVOpsdNiOE~xxO77OpCxGVRKsxEDnGTiWAbqEJEh0iwqAiedTzbl-I64Z0TRW2EqsjCPZP4lT6QbTkiSTeNDlSIeUoAUwqDEcFR2bIW50CblxgoQYsg__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f13.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f10.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=H~c9DLElQoYaXb6IWa8BPPZfyxwkifB-8Vcnk4ymEPEWvlPZG8wKpfMNPrd3aHcssGtYDqYzLldLCxxT~gHBZe11774WA-ZZLBvrHbAyZ4~4lp92pJKT7aTz4pgdmhJnVQbEWk8fLd2Zs~eWOdZWtPzgjHKREhJhfCKGa0jFTtX4Ov3Kvd7CVoYaz7zyvLumVg6eN9Qfw0xBjQzgBz1ksbDCjy~GEK3OJMkAHfS2EVNiYzK3cVWfr8mqj6-qJ88MkUGiAroPMe1yNtOwmmCpHWRY27mtSQURBn0bnfby2WbPpvzaeJa7TKZrfU9QRTC0-PryfKRGiqhdlBMKf~JJow__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f10.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f18.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BlMO1ynVsqhJhH1FVQDHYtg0zOBhkDgQPar0UR3jiwMJ9tgSjgx5-~A7xmlMbfyZNShtff79YVOpvqetkHidb~c9vtjXpUy9tPnhfWP52kFIpzY0PgEkvkDbTX2PjlY14EN2apXnPv2u8bqzf816OOHsa1ngaBd2ewG1z9jt~keFtGyY67W88sIQPyi66MwtE3r9-WAezTd369sCBAaJYg6Q3ZX8wAaZ1D4fzu0hKIzjwrSTRu1tbotPWhykNoLqcYtysigs2nTz4TQPgwsPy1GcUQvuu5~6K0vtDBHK2lOWIlLXD87S2Nd1cxZzqRo0vnO3VRnMV8VnNyyw8vyFVg__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f18.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f01.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=T8sKI7zDdtdYVMImM82~vBsz9WI1yMudaLImvtxoeXOEFkn~GEqUnkkZPxsfNOqWJGrX29DN155J5UmCqWTQz1T4vNbbJYxjDLS6VqVVrMEJ6TeS2f8GUbgz~XISDhbqe6lg0GiPtDk6YohM07e2F~FUh5BRwjjDsi5A~ZoiuRzBA44TcUW-WLoljnvnVNIb-sOn8VIgFo-BmlT2x-HbJTAVyfQUxi25L6vNDvYXn~dJUXjTB9~3sHPCEV4o2uZey4GgONIvWIogsZT00seXRtOtD1k1FlcG8FnCYqCJgpR3JqRbTKT4aqljQbaR2EPH2dj09YkR-1V5pmlwxpuL9w__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f01.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f23.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YUMhaa0fSsjMijxAQq6NcNK2wJ7G45JfBOsA-w3aafDqapqyXyygcMzLis3-DNfpAZYxxxBJX2eMNoiF7mi1zTvyq-QLZL4idPu~XxemkyjijrQjTaltl8FhiKRk1WQWSrqqjjXemMLaQ6xKN~abmHzp3cczRWZ3rINtGApnC8gpiOAuy-CvoNoiA~-otPfi6yTZmKNlcLxMuShI2kbtDE0q4mHxAKgQBt44jTMvcP20lNoC6h7qlzy-loyp1G9aKC9lX3bjCoTKwt0VFkxd3Bzm0YMqwvU7sKqlMwgd~aON1alw6eoAk7ofZZmBlkvH6f14-btsPdsSNv9hJUJSaw__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f05.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RSupUtdHVffS5duU6zM5-ObwnY0NoYCrHeUUFs9C~TPGdGF6ZEfFfTcGPnk~G~EoPjd486DMLaoZp-HdhT36rQaAveOC~i8bPsTLECOlUFvv7R5Gi~xh1UMFxzTH3d9I56mLpatDohufbRormJtwv~xSoEs-2IcFScQYwj2qhMxt8F2VGNUw5kyo86Sqqdvlk004sSzRKH7PoF5vuAf48fQ~oMSyG~-SSnagtBbdPzRtj1yV9RTsEAfzNaKm0RA0xo80ap5~uB7jsvqi4wkdGLMnOWaYfN6nOutGAB6n4KIQAf~Q0PYz1LNF0Ccx-k3U6EqlCl3X7gcNN1yPYkvrsA__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f05.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_fA.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=acaAps~ImKfdQvqIN8U2fWY9Ni1Z-5KDqzWF16yAMTPZBZqqeA~FuvJZV7k750yRu1o8OpXPBXozAkw46dXOPPiMCthpIkaTMp9rX77lH3pVS-6-bd8sXqUIUSQFqEV4r4H2FNfUHQmSu31GbdTGPlfvVBY6N2nGnKN4rLPw3hDZGOyvaWmxaVPiJ4Q0un04GjyvtHWFhjl01Ul0hY5qDjZq-BfvPnFx5GvXtAqNOgNzbVE4jY8Ysb7xToWvF6AJq6SKY0erChdV-gn8amiMj~2OPbch-OpO5F72sBML9xJjFpu1kl8hb9~7lm-h5jc2M3tgI3whyFrU9PZDCfg2xQ__	16CPTAC_PDA_W_JHU_20200103_LUMOS_fA.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f06.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WBC-bmbuLynfpOA0RioXTbz9xR0EpVEfpjkBDUBKg1dLPDyqQ1ht6~FRZui4W7AqtTCqI4Os-KI0tipjOwoC9SKBqEYgWuLBU~gH0H~racDRPgJcyUZy7shrnbrUbascJQX4oBbl-32AI4Ls88Z1rjvrhfdaAFz5Og~fQ5ZRXSY9lt1Rp5rr3oxfvUdXmto~Ud2c0Sxn6tlc8sAdP8eQKeDq5QJFO1ygXn62w72qZsbVFxwHgiKKdB-xZXdOkmSX~W6asBp6HDB9HRJcL241gQqrThzaSaGcYLy7a0jBOT9sW28yp5g~r8F2wyPJdZcvT3Q2~Pb0rSHPLEbjfQN2Tg__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f06.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f17.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RIwGTv6O6gs78Slq7FLMyu212sq4NQOf8BN4PNWIrGSBSMmHSoorD~O2bUWNECx5L2oOf75lsK8SiozLe20OeoyVFrl3inMTtDA8isN3vI5rS6p-ZTwwaY~QZwfi76pKczSW~jbpj59bEft4FFuCkjGhA1YJvAntWl0gZW5YtZruVxcJZ4Ump4aJJYpAErv57MzB4CgCseYxx43L7qsrVH7WFvCsY-KTSFMi6yK~TTyXETenvaHKl47gOJtE6KaS817sEwgsDU6HNMycWe0EsKnnvgld8OcEOfP-e-9zlrEXG6Xyrg8DPgWuXAJsK-AxNVo93R~6ZsZWiz4NWjNnZw__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f17.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/16CPTAC_PDA_W_JHU_20200103_LUMOS_f16.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dZHTX3ZRzAa~Es0yz2hu7~hNPwI15bMEJaCZEXSQCpK0nNYrUSrq42yC56rmRpqfT~T4P5Kryh24gAxMuuEJQw1gB7~8pmYU2EqilulD9Oj0fzhFxHuHExgzEVf90LXGsgLUPgOapP2OkalDVEYUbwZ-Y~4UkG~L3oKnTp8N5ekbmBeQug8BmAgWgKRYpkUNo4upOZsRGa~ynTugpsjHviuKtjqBKRlLL-7xZH3fS1JWms6zWH6YCM3RgvPyhIresKGC0wMl7ZxEGGHgNbAkWXQFk1yWA1q5EZjg0XsieGzUSVfiUekETHu6dmZ56MnOcJLzUTKjGWY3Dgyhidav2g__	16CPTAC_PDA_W_JHU_20200103_LUMOS_f16.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/14CPTAC_PDA_W_JHU_20191227_LUMOS_f01.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Gu9I4KAVk0~NN1o56Pf-ySGqgz6Y0FRrcSpoEsILWyCLEX8pDsaIklIviFhZxjVRBRc97Wg2DCS7X5JxxcgvP9PuDZ~5QaLhOBt0CmnGxHyOwHvWBTaZBEzXcIaUJtuTWdR76hYKgc4WLSWVSw~bLxcKg4w56SqRVwIvGbQK8E-tHCdJd5bD6VHfMAlWoMzyM-jMckhZ~tmazMnzS09XrTpEakQVPCGxx14lJw0Gw-ScfZrkQxc-CEEjmwWeBIYEs55J8qgjdL0IQxotUXTH4J~s2wjbjFj1zaDMDXOE9hq6ncsc2ovJvFRqia5zhDWHd6JRzSI60fFX8YMZm58kkg__	14CPTAC_PDA_W_JHU_20191227_LUMOS_f01.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/14CPTAC_PDA_W_JHU_20191227_LUMOS_f02.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=g5fqgavUjgPneGV9cARIaaLh~7zweVM1z209UYI2rSt0Ir2UIljNzZzvRP6SdDWV7RgGf77cIAyzBsFcO-o7NzQOwH7UNa0uBJp2l5UxZNcxsr9BSh3X672pA~L1MRE4JY2EEcv~xH~IPpqAVFhHAvEQDCLznJ7nEXYukavWgzLtISmb1iD1lu0dV2QFupiYKPRH3leUfPEecWMM77gcMxPo7lq7UEU1Ng7WbdKGI2YKvhZ1~sWjzJ-Q-3ml5Q6ubpucZV-y4guB---3kxOBX2Th2R1eUZGR0GlAlKX8XoFZDY4WrUH6nOlX91~nczUKo0hG7555V0qWEQg9Xv5GCw__	14CPTAC_PDA_W_JHU_20191227_LUMOS_f02.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
